"year","month","day","owli","owlt","dir","zyk950","zyk500","hum","ts","time"
1999,6,7,14,"SWAZT","'SW'","'A'","'Z'","'T'",1999.4761,"1999-6-7 00:00:00"
1999,6,8,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.4789,"1999-6-8 00:00:00"
1999,6,9,14,"SWAZT","'SW'","'A'","'Z'","'T'",1999.4816,"1999-6-9 00:00:00"
1999,6,10,14,"SWAZT","'SW'","'A'","'Z'","'T'",1999.4844,"1999-6-10 00:00:00"
1999,6,11,36,"XXZZF","'XX'","'Z'","'Z'","'F'",1999.4871,"1999-6-11 00:00:00"
1999,6,12,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.4898,"1999-6-12 00:00:00"
1999,6,13,14,"SWAZT","'SW'","'A'","'Z'","'T'",1999.4926,"1999-6-13 00:00:00"
1999,6,14,16,"XXAZF","'XX'","'A'","'Z'","'F'",1999.4953,"1999-6-14 00:00:00"
1999,6,15,16,"XXAZF","'XX'","'A'","'Z'","'F'",1999.4981,"1999-6-15 00:00:00"
1999,6,16,16,"XXAZF","'XX'","'A'","'Z'","'F'",1999.5008,"1999-6-16 00:00:00"
1999,6,17,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.5035,"1999-6-17 00:00:00"
1999,6,18,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.5063,"1999-6-18 00:00:00"
1999,6,19,11,"XXAZT","'XX'","'A'","'Z'","'T'",1999.509,"1999-6-19 00:00:00"
1999,6,20,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.5118,"1999-6-20 00:00:00"
1999,6,21,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.5145,"1999-6-21 00:00:00"
1999,6,22,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.5172,"1999-6-22 00:00:00"
1999,6,23,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.52,"1999-6-23 00:00:00"
1999,6,24,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.5227,"1999-6-24 00:00:00"
1999,6,25,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.5255,"1999-6-25 00:00:00"
1999,6,26,34,"SWZZT","'SW'","'Z'","'Z'","'T'",1999.5282,"1999-6-26 00:00:00"
1999,6,27,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.5309,"1999-6-27 00:00:00"
1999,6,28,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.5337,"1999-6-28 00:00:00"
1999,6,29,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.5364,"1999-6-29 00:00:00"
1999,6,30,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.5392,"1999-6-30 00:00:00"
1999,7,1,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.543,"1999-7-1 00:00:00"
1999,7,2,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.5458,"1999-7-2 00:00:00"
1999,7,3,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.5485,"1999-7-3 00:00:00"
1999,7,4,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.5513,"1999-7-4 00:00:00"
1999,7,5,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.554,"1999-7-5 00:00:00"
1999,7,6,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.5567,"1999-7-6 00:00:00"
1999,7,7,20,"NWAZF","'NW'","'A'","'Z'","'F'",1999.5595,"1999-7-7 00:00:00"
1999,7,8,17,"NOAZF","'NO'","'A'","'Z'","'F'",1999.5622,"1999-7-8 00:00:00"
1999,7,9,12,"NOAZT","'NO'","'A'","'Z'","'T'",1999.565,"1999-7-9 00:00:00"
1999,7,10,28,"SOZAF","'SO'","'Z'","'A'","'F'",1999.5677,"1999-7-10 00:00:00"
1999,7,11,38,"SOZZF","'SO'","'Z'","'Z'","'F'",1999.5704,"1999-7-11 00:00:00"
1999,7,12,36,"XXZZF","'XX'","'Z'","'Z'","'F'",1999.5732,"1999-7-12 00:00:00"
1999,7,13,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.5759,"1999-7-13 00:00:00"
1999,7,14,20,"NWAZF","'NW'","'A'","'Z'","'F'",1999.5787,"1999-7-14 00:00:00"
1999,7,15,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.5814,"1999-7-15 00:00:00"
1999,7,16,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.5841,"1999-7-16 00:00:00"
1999,7,17,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.5869,"1999-7-17 00:00:00"
1999,7,18,4,"SWAAT","'SW'","'A'","'A'","'T'",1999.5896,"1999-7-18 00:00:00"
1999,7,19,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.5924,"1999-7-19 00:00:00"
1999,7,20,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.5951,"1999-7-20 00:00:00"
1999,7,21,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.5978,"1999-7-21 00:00:00"
1999,7,22,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.6006,"1999-7-22 00:00:00"
1999,7,23,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.6033,"1999-7-23 00:00:00"
1999,7,24,6,"XXAAF","'XX'","'A'","'A'","'F'",1999.6061,"1999-7-24 00:00:00"
1999,7,25,6,"XXAAF","'XX'","'A'","'A'","'F'",1999.6088,"1999-7-25 00:00:00"
1999,7,26,1,"XXAAT","'XX'","'A'","'A'","'T'",1999.6115,"1999-7-26 00:00:00"
1999,7,27,11,"XXAZT","'XX'","'A'","'Z'","'T'",1999.6143,"1999-7-27 00:00:00"
1999,7,28,2,"NOAAT","'NO'","'A'","'A'","'T'",1999.617,"1999-7-28 00:00:00"
1999,7,29,2,"NOAAT","'NO'","'A'","'A'","'T'",1999.6197,"1999-7-29 00:00:00"
1999,7,30,3,"SOAAT","'SO'","'A'","'A'","'T'",1999.6225,"1999-7-30 00:00:00"
1999,7,31,13,"SOAZT","'SO'","'A'","'Z'","'T'",1999.6252,"1999-7-31 00:00:00"
1999,8,1,13,"SOAZT","'SO'","'A'","'Z'","'T'",1999.6264,"1999-8-1 00:00:00"
1999,8,2,3,"SOAAT","'SO'","'A'","'A'","'T'",1999.6291,"1999-8-2 00:00:00"
1999,8,3,21,"XXZAT","'XX'","'Z'","'A'","'T'",1999.6318,"1999-8-3 00:00:00"
1999,8,4,21,"XXZAT","'XX'","'Z'","'A'","'T'",1999.6346,"1999-8-4 00:00:00"
1999,8,5,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.6373,"1999-8-5 00:00:00"
1999,8,6,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.6401,"1999-8-6 00:00:00"
1999,8,7,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.6428,"1999-8-7 00:00:00"
1999,8,8,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.6455,"1999-8-8 00:00:00"
1999,8,9,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.6483,"1999-8-9 00:00:00"
1999,8,10,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.651,"1999-8-10 00:00:00"
1999,8,11,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.6538,"1999-8-11 00:00:00"
1999,8,12,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.6565,"1999-8-12 00:00:00"
1999,8,13,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.6592,"1999-8-13 00:00:00"
1999,8,14,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.662,"1999-8-14 00:00:00"
1999,8,15,34,"SWZZT","'SW'","'Z'","'Z'","'T'",1999.6647,"1999-8-15 00:00:00"
1999,8,16,20,"NWAZF","'NW'","'A'","'Z'","'F'",1999.6675,"1999-8-16 00:00:00"
1999,8,17,14,"SWAZT","'SW'","'A'","'Z'","'T'",1999.6702,"1999-8-17 00:00:00"
1999,8,18,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.6729,"1999-8-18 00:00:00"
1999,8,19,14,"SWAZT","'SW'","'A'","'Z'","'T'",1999.6757,"1999-8-19 00:00:00"
1999,8,20,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.6784,"1999-8-20 00:00:00"
1999,8,21,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.6812,"1999-8-21 00:00:00"
1999,8,22,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.6839,"1999-8-22 00:00:00"
1999,8,23,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.6866,"1999-8-23 00:00:00"
1999,8,25,6,"XXAAF","'XX'","'A'","'A'","'F'",1999.6921,"1999-8-25 00:00:00"
1999,8,26,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.6949,"1999-8-26 00:00:00"
1999,8,27,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.6976,"1999-8-27 00:00:00"
1999,8,28,20,"NWAZF","'NW'","'A'","'Z'","'F'",1999.7003,"1999-8-28 00:00:00"
1999,8,29,6,"XXAAF","'XX'","'A'","'A'","'F'",1999.7031,"1999-8-29 00:00:00"
1999,8,30,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.7058,"1999-8-30 00:00:00"
1999,8,31,20,"NWAZF","'NW'","'A'","'Z'","'F'",1999.7086,"1999-8-31 00:00:00"
1999,9,1,20,"NWAZF","'NW'","'A'","'Z'","'F'",1999.7097,"1999-9-1 00:00:00"
1999,9,2,17,"NOAZF","'NO'","'A'","'Z'","'F'",1999.7124,"1999-9-2 00:00:00"
1999,9,3,3,"SOAAT","'SO'","'A'","'A'","'T'",1999.7152,"1999-9-3 00:00:00"
1999,9,4,33,"SOZZT","'SO'","'Z'","'Z'","'T'",1999.7179,"1999-9-4 00:00:00"
1999,9,5,33,"SOZZT","'SO'","'Z'","'Z'","'T'",1999.7207,"1999-9-5 00:00:00"
1999,9,6,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.7234,"1999-9-6 00:00:00"
1999,9,7,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.7261,"1999-9-7 00:00:00"
1999,9,8,6,"XXAAF","'XX'","'A'","'A'","'F'",1999.7289,"1999-9-8 00:00:00"
1999,9,9,6,"XXAAF","'XX'","'A'","'A'","'F'",1999.7316,"1999-9-9 00:00:00"
1999,9,10,6,"XXAAF","'XX'","'A'","'A'","'F'",1999.7344,"1999-9-10 00:00:00"
1999,9,11,3,"SOAAT","'SO'","'A'","'A'","'T'",1999.7371,"1999-9-11 00:00:00"
1999,9,12,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.7398,"1999-9-12 00:00:00"
1999,9,13,28,"SOZAF","'SO'","'Z'","'A'","'F'",1999.7426,"1999-9-13 00:00:00"
1999,9,14,26,"XXZAF","'XX'","'Z'","'A'","'F'",1999.7453,"1999-9-14 00:00:00"
1999,9,15,28,"SOZAF","'SO'","'Z'","'A'","'F'",1999.7481,"1999-9-15 00:00:00"
1999,9,16,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.7508,"1999-9-16 00:00:00"
1999,9,17,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.7535,"1999-9-17 00:00:00"
1999,9,18,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.7563,"1999-9-18 00:00:00"
1999,9,19,28,"SOZAF","'SO'","'Z'","'A'","'F'",1999.759,"1999-9-19 00:00:00"
1999,9,20,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.7618,"1999-9-20 00:00:00"
1999,9,21,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.7645,"1999-9-21 00:00:00"
1999,9,22,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.7672,"1999-9-22 00:00:00"
1999,9,23,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.77,"1999-9-23 00:00:00"
1999,9,24,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.7727,"1999-9-24 00:00:00"
1999,9,25,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.7755,"1999-9-25 00:00:00"
1999,9,26,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.7782,"1999-9-26 00:00:00"
1999,9,27,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.7809,"1999-9-27 00:00:00"
1999,9,28,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.7837,"1999-9-28 00:00:00"
1999,9,29,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.7864,"1999-9-29 00:00:00"
1999,9,30,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.7892,"1999-9-30 00:00:00"
1999,10,1,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.793,"1999-10-1 00:00:00"
1999,10,2,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.7958,"1999-10-2 00:00:00"
1999,10,3,19,"SWAZF","'SW'","'A'","'Z'","'F'",1999.7985,"1999-10-3 00:00:00"
1999,10,4,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.8013,"1999-10-4 00:00:00"
1999,10,5,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.804,"1999-10-5 00:00:00"
1999,10,6,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.8067,"1999-10-6 00:00:00"
1999,10,7,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.8095,"1999-10-7 00:00:00"
1999,10,8,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.8122,"1999-10-8 00:00:00"
1999,10,9,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.815,"1999-10-9 00:00:00"
1999,10,10,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.8177,"1999-10-10 00:00:00"
1999,10,11,4,"SWAAT","'SW'","'A'","'A'","'T'",1999.8204,"1999-10-11 00:00:00"
1999,10,12,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.8232,"1999-10-12 00:00:00"
1999,10,13,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.8259,"1999-10-13 00:00:00"
1999,10,14,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.8287,"1999-10-14 00:00:00"
1999,10,15,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.8314,"1999-10-15 00:00:00"
1999,10,16,2,"NOAAT","'NO'","'A'","'A'","'T'",1999.8341,"1999-10-16 00:00:00"
1999,10,17,12,"NOAZT","'NO'","'A'","'Z'","'T'",1999.8369,"1999-10-17 00:00:00"
1999,10,18,12,"NOAZT","'NO'","'A'","'Z'","'T'",1999.8396,"1999-10-18 00:00:00"
1999,10,19,33,"SOZZT","'SO'","'Z'","'Z'","'T'",1999.8424,"1999-10-19 00:00:00"
1999,10,20,33,"SOZZT","'SO'","'Z'","'Z'","'T'",1999.8451,"1999-10-20 00:00:00"
1999,10,21,28,"SOZAF","'SO'","'Z'","'A'","'F'",1999.8478,"1999-10-21 00:00:00"
1999,10,22,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.8506,"1999-10-22 00:00:00"
1999,10,23,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.8533,"1999-10-23 00:00:00"
1999,10,24,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.8561,"1999-10-24 00:00:00"
1999,10,25,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.8588,"1999-10-25 00:00:00"
1999,10,26,20,"NWAZF","'NW'","'A'","'Z'","'F'",1999.8615,"1999-10-26 00:00:00"
1999,10,27,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.8643,"1999-10-27 00:00:00"
1999,10,28,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.867,"1999-10-28 00:00:00"
1999,10,29,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.8697,"1999-10-29 00:00:00"
1999,10,30,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.8725,"1999-10-30 00:00:00"
1999,10,31,14,"SWAZT","'SW'","'A'","'Z'","'T'",1999.8752,"1999-10-31 00:00:00"
1999,11,1,4,"SWAAT","'SW'","'A'","'A'","'T'",1999.8764,"1999-11-1 00:00:00"
1999,11,2,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.8791,"1999-11-2 00:00:00"
1999,11,3,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.8818,"1999-11-3 00:00:00"
1999,11,4,3,"SOAAT","'SO'","'A'","'A'","'T'",1999.8846,"1999-11-4 00:00:00"
1999,11,5,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.8873,"1999-11-5 00:00:00"
1999,11,6,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.8901,"1999-11-6 00:00:00"
1999,11,7,16,"XXAZF","'XX'","'A'","'Z'","'F'",1999.8928,"1999-11-7 00:00:00"
1999,11,8,20,"NWAZF","'NW'","'A'","'Z'","'F'",1999.8955,"1999-11-8 00:00:00"
1999,11,9,17,"NOAZF","'NO'","'A'","'Z'","'F'",1999.8983,"1999-11-9 00:00:00"
1999,11,10,32,"NOZZT","'NO'","'Z'","'Z'","'T'",1999.901,"1999-11-10 00:00:00"
1999,11,11,13,"SOAZT","'SO'","'A'","'Z'","'T'",1999.9038,"1999-11-11 00:00:00"
1999,11,12,13,"SOAZT","'SO'","'A'","'Z'","'T'",1999.9065,"1999-11-12 00:00:00"
1999,11,13,16,"XXAZF","'XX'","'A'","'Z'","'F'",1999.9092,"1999-11-13 00:00:00"
1999,11,14,25,"NWZAT","'NW'","'Z'","'A'","'T'",1999.912,"1999-11-14 00:00:00"
1999,11,15,2,"NOAAT","'NO'","'A'","'A'","'T'",1999.9147,"1999-11-15 00:00:00"
1999,11,16,24,"SWZAT","'SW'","'Z'","'A'","'T'",1999.9175,"1999-11-16 00:00:00"
1999,11,17,35,"NWZZT","'NW'","'Z'","'Z'","'T'",1999.9202,"1999-11-17 00:00:00"
1999,11,18,35,"NWZZT","'NW'","'Z'","'Z'","'T'",1999.9229,"1999-11-18 00:00:00"
1999,11,19,32,"NOZZT","'NO'","'Z'","'Z'","'T'",1999.9257,"1999-11-19 00:00:00"
1999,11,20,32,"NOZZT","'NO'","'Z'","'Z'","'T'",1999.9284,"1999-11-20 00:00:00"
1999,11,21,12,"NOAZT","'NO'","'A'","'Z'","'T'",1999.9312,"1999-11-21 00:00:00"
1999,11,22,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.9339,"1999-11-22 00:00:00"
1999,11,23,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.9366,"1999-11-23 00:00:00"
1999,11,24,5,"NWAAT","'NW'","'A'","'A'","'T'",1999.9394,"1999-11-24 00:00:00"
1999,11,25,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.9421,"1999-11-25 00:00:00"
1999,11,26,6,"XXAAF","'XX'","'A'","'A'","'F'",1999.9449,"1999-11-26 00:00:00"
1999,11,29,4,"SWAAT","'SW'","'A'","'A'","'T'",1999.9531,"1999-11-29 00:00:00"
1999,11,30,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.9558,"1999-11-30 00:00:00"
1999,12,1,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.9597,"1999-12-1 00:00:00"
1999,12,2,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.9624,"1999-12-2 00:00:00"
1999,12,3,9,"SWAAF","'SW'","'A'","'A'","'F'",1999.9652,"1999-12-3 00:00:00"
1999,12,4,14,"SWAZT","'SW'","'A'","'Z'","'T'",1999.9679,"1999-12-4 00:00:00"
1999,12,5,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.9707,"1999-12-5 00:00:00"
1999,12,6,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.9734,"1999-12-6 00:00:00"
1999,12,7,10,"NWAAF","'NW'","'A'","'A'","'F'",1999.9761,"1999-12-7 00:00:00"
1999,12,8,4,"SWAAT","'SW'","'A'","'A'","'T'",1999.9789,"1999-12-8 00:00:00"
1999,12,9,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.9816,"1999-12-9 00:00:00"
1999,12,10,14,"SWAZT","'SW'","'A'","'Z'","'T'",1999.9844,"1999-12-10 00:00:00"
1999,12,11,29,"SWZAF","'SW'","'Z'","'A'","'F'",1999.9871,"1999-12-11 00:00:00"
1999,12,12,39,"SWZZF","'SW'","'Z'","'Z'","'F'",1999.9898,"1999-12-12 00:00:00"
1999,12,13,15,"NWAZT","'NW'","'A'","'Z'","'T'",1999.9926,"1999-12-13 00:00:00"
1999,12,14,35,"NWZZT","'NW'","'Z'","'Z'","'T'",1999.9953,"1999-12-14 00:00:00"
1999,12,15,35,"NWZZT","'NW'","'Z'","'Z'","'T'",1999.9981,"1999-12-15 00:00:00"
1999,12,16,15,"NWAZT","'NW'","'A'","'Z'","'T'",2000.0008,"1999-12-16 00:00:00"
1999,12,17,9,"SWAAF","'SW'","'A'","'A'","'F'",2000.0035,"1999-12-17 00:00:00"
1999,12,18,30,"NWZAF","'NW'","'Z'","'A'","'F'",2000.0063,"1999-12-18 00:00:00"
1999,12,19,35,"NWZZT","'NW'","'Z'","'Z'","'T'",2000.009,"1999-12-19 00:00:00"
1999,12,20,15,"NWAZT","'NW'","'A'","'Z'","'T'",2000.0118,"1999-12-20 00:00:00"
1999,12,21,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.0145,"1999-12-21 00:00:00"
1999,12,22,1,"XXAAT","'XX'","'A'","'A'","'T'",2000.0172,"1999-12-22 00:00:00"
1999,12,23,4,"SWAAT","'SW'","'A'","'A'","'T'",2000.02,"1999-12-23 00:00:00"
1999,12,24,9,"SWAAF","'SW'","'A'","'A'","'F'",2000.0227,"1999-12-24 00:00:00"
1999,12,25,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2000.0255,"1999-12-25 00:00:00"
1999,12,26,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2000.0282,"1999-12-26 00:00:00"
1999,12,27,15,"NWAZT","'NW'","'A'","'Z'","'T'",2000.0309,"1999-12-27 00:00:00"
1999,12,28,15,"NWAZT","'NW'","'A'","'Z'","'T'",2000.0337,"1999-12-28 00:00:00"
1999,12,29,15,"NWAZT","'NW'","'A'","'Z'","'T'",2000.0364,"1999-12-29 00:00:00"
1999,12,30,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.0392,"1999-12-30 00:00:00"
1999,12,31,15,"NWAZT","'NW'","'A'","'Z'","'T'",2000.0419,"1999-12-31 00:00:00"
2000,1,1,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.043,"2000-1-1 00:00:00"
2000,1,2,1,"XXAAT","'XX'","'A'","'A'","'T'",2000.0458,"2000-1-2 00:00:00"
2000,1,3,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.0485,"2000-1-3 00:00:00"
2000,1,4,9,"SWAAF","'SW'","'A'","'A'","'F'",2000.0513,"2000-1-4 00:00:00"
2000,1,5,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.054,"2000-1-5 00:00:00"
2000,1,6,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.0567,"2000-1-6 00:00:00"
2000,1,7,9,"SWAAF","'SW'","'A'","'A'","'F'",2000.0595,"2000-1-7 00:00:00"
2000,1,8,9,"SWAAF","'SW'","'A'","'A'","'F'",2000.0622,"2000-1-8 00:00:00"
2000,1,9,29,"SWZAF","'SW'","'Z'","'A'","'F'",2000.065,"2000-1-9 00:00:00"
2000,1,10,11,"XXAZT","'XX'","'A'","'Z'","'T'",2000.0677,"2000-1-10 00:00:00"
2000,1,11,1,"XXAAT","'XX'","'A'","'A'","'T'",2000.0704,"2000-1-11 00:00:00"
2000,1,13,24,"SWZAT","'SW'","'Z'","'A'","'T'",2000.0759,"2000-1-13 00:00:00"
2000,1,14,24,"SWZAT","'SW'","'Z'","'A'","'T'",2000.0787,"2000-1-14 00:00:00"
2000,1,15,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.0814,"2000-1-15 00:00:00"
2000,1,16,2,"NOAAT","'NO'","'A'","'A'","'T'",2000.0841,"2000-1-16 00:00:00"
2000,1,17,7,"NOAAF","'NO'","'A'","'A'","'F'",2000.0869,"2000-1-17 00:00:00"
2000,1,18,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.0896,"2000-1-18 00:00:00"
2000,1,19,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.0924,"2000-1-19 00:00:00"
2000,1,20,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.0951,"2000-1-20 00:00:00"
2000,1,21,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.0978,"2000-1-21 00:00:00"
2000,1,22,35,"NWZZT","'NW'","'Z'","'Z'","'T'",2000.1006,"2000-1-22 00:00:00"
2000,1,23,35,"NWZZT","'NW'","'Z'","'Z'","'T'",2000.1033,"2000-1-23 00:00:00"
2000,1,24,2,"NOAAT","'NO'","'A'","'A'","'T'",2000.1061,"2000-1-24 00:00:00"
2000,1,25,2,"NOAAT","'NO'","'A'","'A'","'T'",2000.1088,"2000-1-25 00:00:00"
2000,1,26,2,"NOAAT","'NO'","'A'","'A'","'T'",2000.1115,"2000-1-26 00:00:00"
2000,1,27,4,"SWAAT","'SW'","'A'","'A'","'T'",2000.1143,"2000-1-27 00:00:00"
2000,1,28,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.117,"2000-1-28 00:00:00"
2000,1,29,29,"SWZAF","'SW'","'Z'","'A'","'F'",2000.1197,"2000-1-29 00:00:00"
2000,1,30,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.1225,"2000-1-30 00:00:00"
2000,1,31,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.1252,"2000-1-31 00:00:00"
2000,2,1,9,"SWAAF","'SW'","'A'","'A'","'F'",2000.1264,"2000-2-1 00:00:00"
2000,2,2,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.1291,"2000-2-2 00:00:00"
2000,2,3,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.1318,"2000-2-3 00:00:00"
2000,2,4,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.1346,"2000-2-4 00:00:00"
2000,2,5,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.1373,"2000-2-5 00:00:00"
2000,2,6,9,"SWAAF","'SW'","'A'","'A'","'F'",2000.1401,"2000-2-6 00:00:00"
2000,2,7,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.1428,"2000-2-7 00:00:00"
2000,2,8,9,"SWAAF","'SW'","'A'","'A'","'F'",2000.1455,"2000-2-8 00:00:00"
2000,2,9,15,"NWAZT","'NW'","'A'","'Z'","'T'",2000.1483,"2000-2-9 00:00:00"
2000,2,10,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.151,"2000-2-10 00:00:00"
2000,2,11,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.1538,"2000-2-11 00:00:00"
2000,2,12,4,"SWAAT","'SW'","'A'","'A'","'T'",2000.1565,"2000-2-12 00:00:00"
2000,2,13,40,"NWZZF","'NW'","'Z'","'Z'","'F'",2000.1592,"2000-2-13 00:00:00"
2000,2,14,5,"NWAAT","'NW'","'A'","'A'","'T'",2000.162,"2000-2-14 00:00:00"
2000,2,15,10,"NWAAF","'NW'","'A'","'A'","'F'",2000.1647,"2000-2-15 00:00:00"
2000,2,16,34,"SWZZT","'SW'","'Z'","'Z'","'T'",2000.1675,"2000-2-16 00:00:00"
2000,2,17,35,"NWZZT","'NW'","'Z'","'Z'","'T'",2000.1702,"2000-2-17 00:00:00"
2000,2,18,29,"SWZAF","'SW'","'Z'","'A'","'F'",2000.1729,"2000-2-18 00:00:00"
2000,2,19,40,"NWZZF","'NW'","'Z'","'Z'","'F'",2000.1757,"2000-2-19 00:00:00"
2000,2,20,15,"NWAZT","'NW'","'A'","'Z'","'T'",2000.1784,"2000-2-20 00:00:00"
